Address,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
18836.0,3,0.0,5100000.0,2.0,142.0,4.6,3122.0,3.0,2.0,3.0,1038.0,136.0,1965.280723201647,2.0,-37.8332,145.0366,5.0,11308.0
16472.0,4,0.0,2670000.0,2.0,142.0,4.6,3122.0,4.0,2.0,1.0,336.0,235.0,1905.0,2.0,-37.8183,145.0371,5.0,11308.0
12638.0,3,0.0,910000.0,2.0,142.0,4.6,3122.0,3.0,1.0,2.0,435.0,136.0,1965.280723201647,2.0,-37.8183,145.0242,5.0,11308.0
1494.0,1,2.0,910000.0,2.0,142.0,4.6,3122.0,1.0,1.0,1.0,804.0,136.0,1965.0,2.0,-37.8194,145.0238,5.0,11308.0
10849.0,3,0.0,1480000.0,2.0,142.0,4.6,3122.0,3.0,1.0,0.0,228.0,116.0,1965.280723201647,2.0,-37.8157,145.0263,5.0,11308.0
11735.0,1,2.0,348000.0,2.0,341.0,4.6,3122.0,1.0,1.0,1.0,0.0,53.0,1950.0,2.0,-37.8303,145.0341,5.0,11308.0
24372.0,2,0.0,910000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,304.0,99.0,1940.0,2.0,-37.8154,145.0161,5.0,11308.0
11043.0,1,2.0,320000.0,7.0,97.0,4.6,3122.0,1.0,1.0,0.0,0.0,136.0,1965.280723201647,2.0,-37.8235,145.0258,5.0,11308.0
17056.0,1,2.0,910000.0,2.0,142.0,4.6,3122.0,1.0,1.0,1.0,0.0,49.0,1970.0,2.0,-37.8294,145.0415,5.0,11308.0
25781.0,3,2.0,1189000.0,2.0,184.0,4.6,3122.0,3.0,1.0,1.0,181.0,122.0,1969.0,2.0,-37.8243,145.0328,5.0,11308.0
3330.0,2,2.0,610000.0,0.0,184.0,4.6,3122.0,2.0,2.0,1.0,85.0,82.0,2014.0,2.0,-37.8154,145.0369,5.0,11308.0
16780.0,5,0.0,910000.0,2.0,184.0,4.6,3122.0,5.0,4.0,3.0,571.0,145.0,1940.0,2.0,-37.8157,145.0161,5.0,11308.0
4561.0,2,2.0,575000.0,2.0,213.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8263,145.0257,5.0,11308.0
24624.0,2,2.0,600000.0,2.0,213.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.816,145.0272,5.0,11308.0
7514.0,1,2.0,492000.0,2.0,142.0,4.6,3122.0,1.0,1.0,1.0,0.0,63.0,1995.0,2.0,-37.8299,145.0422,5.0,11308.0
6416.0,2,2.0,891000.0,2.0,184.0,4.6,3122.0,3.0,1.0,1.0,1585.0,136.0,1970.0,2.0,-37.8186,145.017,5.0,11308.0
9261.0,2,2.0,806000.0,2.0,219.0,4.6,3122.0,2.0,1.0,1.0,0.0,64.0,1930.0,2.0,-37.8249,145.0342,5.0,11308.0
20218.0,4,0.0,910000.0,4.0,109.0,4.6,3122.0,4.0,2.0,4.0,1080.0,136.0,1965.280723201647,2.0,-37.8297,145.0338,5.0,11308.0
15698.0,3,0.0,910000.0,5.0,142.0,4.6,3122.0,3.0,2.0,1.0,406.0,136.0,1965.280723201647,2.0,-37.8169,145.0188,5.0,11308.0
10939.0,2,0.0,1155000.0,2.0,142.0,4.6,3122.0,2.0,1.0,2.0,235.0,136.0,1965.280723201647,2.0,-37.8153,145.0231,5.0,11308.0
11422.0,5,0.0,910000.0,4.0,341.0,4.6,3122.0,5.0,1.0,4.0,281.0,136.0,1965.280723201647,2.0,-37.815,145.0377,5.0,11308.0
5874.0,2,2.0,910000.0,1.0,151.0,4.6,3122.0,2.0,1.0,1.0,129.0,136.0,1965.280723201647,2.0,-37.8159,145.0402,5.0,11308.0
22717.0,3,0.0,2000000.0,2.0,213.0,4.6,3122.0,3.0,2.0,1.0,460.0,176.0,1940.0,2.0,-37.8155,145.019,5.0,11308.0
20104.0,5,0.0,910000.0,4.0,151.0,4.6,3122.0,5.0,3.0,2.0,669.0,353.0,1940.0,2.0,-37.8313,145.0335,5.0,11308.0
21567.0,2,2.0,500000.0,7.0,184.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,2007.0,2.0,-37.8287,145.035,5.0,11308.0
1553.0,3,0.0,910000.0,2.0,184.0,4.6,3122.0,3.0,1.0,2.0,733.0,136.0,1965.280723201647,2.0,-37.8169,145.0459,5.0,11308.0
24563.0,2,2.0,910000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,103.0,2000.0,2.0,-37.8142,145.0308,5.0,11308.0
3016.0,2,2.0,910000.0,2.0,151.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8156,145.0405,5.0,11308.0
4600.0,2,2.0,753000.0,2.0,184.0,4.6,3122.0,2.0,1.0,2.0,0.0,88.0,1960.0,2.0,-37.8186,145.017,5.0,11308.0
23227.0,1,2.0,330000.0,0.0,258.0,4.6,3122.0,1.0,1.0,1.0,0.0,52.0,1970.0,2.0,-37.8177,145.0424,5.0,11308.0
20118.0,5,0.0,910000.0,2.0,184.0,4.6,3122.0,5.0,2.0,2.0,929.0,374.0,1938.0,2.0,-37.8157,145.0348,5.0,11308.0
5077.0,3,0.0,1420000.0,2.0,184.0,4.6,3122.0,3.0,1.0,0.0,218.0,108.0,1890.0,2.0,-37.8214,145.0437,5.0,11308.0
826.0,3,2.0,956000.0,2.0,142.0,4.6,3122.0,3.0,2.0,2.0,189.0,136.0,1965.280723201647,2.0,-37.8258,145.0446,5.0,11308.0
19771.0,2,2.0,418000.0,2.0,84.0,4.6,3122.0,2.0,1.0,0.0,1056.0,136.0,1965.280723201647,2.0,-37.8261,145.0349,5.0,11308.0
14421.0,2,2.0,495000.0,2.0,97.0,4.6,3122.0,2.0,1.0,1.0,0.0,60.0,2014.0,2.0,-37.8216,145.0343,5.0,11308.0
4563.0,2,2.0,525000.0,2.0,28.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8265,145.0257,5.0,11308.0
2984.0,1,2.0,292000.0,2.0,341.0,4.6,3122.0,1.0,1.0,0.0,0.0,56.0,1966.0,2.0,-37.8294,145.0382,5.0,11308.0
2030.0,2,2.0,430000.0,2.0,213.0,4.6,3122.0,2.0,1.0,1.0,1997.0,136.0,1965.280723201647,2.0,-37.8248,145.0282,5.0,11308.0
17088.0,1,2.0,365000.0,0.0,142.0,4.6,3122.0,1.0,1.0,1.0,0.0,136.0,1975.0,2.0,-37.8272,145.0444,5.0,11308.0
13691.0,2,2.0,580000.0,2.0,347.0,4.6,3122.0,2.0,1.0,1.0,1089.0,76.0,2003.0,2.0,-37.8143,145.0322,5.0,11308.0
20349.0,3,0.0,1300000.0,2.0,184.0,4.6,3122.0,3.0,2.0,1.0,341.0,155.0,1938.0,2.0,-37.8236,145.0425,5.0,11308.0
18138.0,3,0.0,1300000.0,2.0,213.0,4.6,3122.0,3.0,1.0,0.0,232.0,90.0,1900.0,2.0,-37.8173,145.0252,5.0,11308.0
19146.0,3,0.0,910000.0,2.0,184.0,4.6,3122.0,3.0,1.0,1.0,268.0,136.0,1965.280723201647,2.0,-37.8128,145.0174,5.0,11308.0
12428.0,4,0.0,910000.0,2.0,184.0,4.6,3122.0,3.0,1.0,1.0,354.0,151.0,1900.0,2.0,-37.8173,145.0382,5.0,11308.0
14406.0,2,2.0,575000.0,2.0,347.0,4.6,3122.0,2.0,2.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8213,145.0291,5.0,11308.0
24622.0,2,2.0,910000.0,2.0,184.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.832,145.0431,5.0,11308.0
6419.0,1,2.0,335000.0,7.0,142.0,4.6,3122.0,1.0,1.0,1.0,3132.0,136.0,1965.280723201647,2.0,-37.8276,145.0342,5.0,11308.0
2996.0,1,2.0,910000.0,2.0,184.0,4.6,3122.0,1.0,1.0,1.0,0.0,58.0,1960.0,2.0,-37.8177,145.0166,5.0,11308.0
24616.0,2,2.0,440000.0,5.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,52.0,1970.0,2.0,-37.8192,145.0385,5.0,11308.0
24522.0,3,2.0,1000000.0,0.0,151.0,4.6,3122.0,3.0,3.0,2.0,0.0,145.0,1999.0,2.0,-37.8144,145.0153,5.0,11308.0
22606.0,4,0.0,2610000.0,2.0,184.0,4.6,3122.0,4.0,2.0,7.0,0.0,136.0,1965.280723201647,2.0,-37.8187,145.0272,5.0,11308.0
7515.0,2,2.0,680000.0,7.0,158.0,4.6,3122.0,2.0,1.0,2.0,593.8109117762043,136.0,1965.280723201647,2.0,-37.8299,145.0422,5.0,11308.0
7316.0,4,0.0,910000.0,5.0,184.0,4.6,3122.0,4.0,3.0,2.0,904.0,136.0,1965.280723201647,2.0,-37.8312,145.0412,5.0,11308.0
21435.0,3,0.0,1741000.0,2.0,184.0,4.6,3122.0,3.0,1.0,1.0,383.0,109.0,1910.0,2.0,-37.8155,145.0385,5.0,11308.0
7376.0,3,0.0,2325000.0,2.0,142.0,4.6,3122.0,3.0,2.0,1.0,373.0,136.0,1965.280723201647,2.0,-37.8281,145.0391,5.0,11308.0
13716.0,2,2.0,545000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,2004.0,2.0,-37.8258,145.0446,5.0,11308.0
25776.0,2,2.0,655000.0,2.0,347.0,4.6,3122.0,2.0,1.0,1.0,0.0,78.0,1960.0,2.0,-37.8343,145.0364,5.0,11308.0
13055.0,2,0.0,2920000.0,2.0,142.0,4.6,3122.0,2.0,1.0,3.0,791.0,136.0,1928.0,2.0,-37.8251,145.0385,5.0,11308.0
4607.0,1,2.0,488000.0,2.0,184.0,4.6,3122.0,1.0,1.0,1.0,0.0,57.0,2004.0,2.0,-37.8272,145.0343,5.0,11308.0
24979.0,5,0.0,910000.0,5.0,142.0,4.6,3122.0,5.0,3.0,6.0,696.0,136.0,1924.0,2.0,-37.8362,145.0395,5.0,11308.0
1506.0,3,0.0,1510000.0,2.0,184.0,4.6,3122.0,3.0,2.0,2.0,264.0,136.0,1970.0,2.0,-37.8163,145.0301,5.0,11308.0
26185.0,4,0.0,910000.0,2.0,142.0,4.6,3122.0,4.0,2.0,2.0,1045.0,226.0,1930.0,2.0,-37.8368,145.0378,5.0,11308.0
17575.0,1,2.0,910000.0,2.0,44.0,4.6,3122.0,1.0,1.0,0.0,0.0,45.0,2014.0,2.0,-37.8216,145.0343,5.0,11308.0
5382.0,6,0.0,910000.0,2.0,142.0,4.6,3122.0,6.0,3.0,4.0,859.0,362.0,1890.0,2.0,-37.8234,145.0259,5.0,11308.0
25700.0,2,2.0,910000.0,5.0,213.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8298,145.0413,5.0,11308.0
1217.0,1,2.0,450000.0,2.0,67.0,4.6,3122.0,1.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8237,145.0242,5.0,11308.0
13385.0,3,0.0,2065000.0,2.0,142.0,4.6,3122.0,3.0,1.0,1.0,351.0,150.0,1910.0,2.0,-37.8165,145.021,5.0,11308.0
19790.0,1,2.0,350000.0,7.0,219.0,4.6,3122.0,1.0,1.0,1.0,0.0,51.0,1960.0,2.0,-37.8208,145.0456,5.0,11308.0
1003.0,2,2.0,645000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8314,145.0353,5.0,11308.0
8883.0,3,1.0,1400000.0,2.0,142.0,4.6,3122.0,3.0,2.0,2.0,299.0,136.0,1960.0,2.0,-37.8299,145.0387,5.0,11308.0
6297.0,3,0.0,1712000.0,2.0,184.0,4.6,3122.0,3.0,1.0,1.0,342.0,130.0,1900.0,2.0,-37.814,145.0212,5.0,11308.0
19423.0,4,0.0,910000.0,5.0,142.0,4.6,3122.0,4.0,2.0,2.0,1124.0,136.0,1898.0,2.0,-37.8276,145.026,5.0,11308.0
13707.0,2,2.0,520000.0,0.0,50.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8185,145.0235,5.0,11308.0
13546.0,1,2.0,480000.0,7.0,142.0,4.6,3122.0,1.0,1.0,1.0,0.0,50.0,1940.0,2.0,-37.8128,145.0171,5.0,11308.0
23263.0,2,2.0,910000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8182,145.0213,5.0,11308.0
25744.0,2,2.0,630000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,71.0,136.0,1965.280723201647,2.0,-37.8268,145.0267,5.0,11308.0
1825.0,4,0.0,3225000.0,2.0,142.0,4.6,3122.0,4.0,2.0,2.0,665.0,220.0,1890.0,2.0,-37.814,145.0175,5.0,11308.0
19402.0,5,0.0,910000.0,2.0,142.0,4.6,3122.0,4.0,2.0,2.0,813.0,230.0,1890.0,2.0,-37.8142,145.028,5.0,11308.0
16860.0,4,0.0,910000.0,2.0,184.0,4.6,3122.0,4.0,2.0,2.0,229.0,136.0,1965.280723201647,2.0,-37.8176,145.0206,5.0,11308.0
17052.0,2,2.0,517000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8261,145.0254,5.0,11308.0
24584.0,1,2.0,320000.0,7.0,184.0,4.6,3122.0,1.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.827,145.0444,5.0,11308.0
21804.0,1,2.0,910000.0,5.0,158.0,4.6,3122.0,1.0,1.0,1.0,0.0,136.0,1965.0,2.0,-37.8158,145.0192,5.0,11308.0
18711.0,4,0.0,910000.0,2.0,184.0,4.6,3122.0,4.0,1.0,0.0,325.0,136.0,1910.0,2.0,-37.8187,145.0251,5.0,11308.0
16573.0,2,0.0,1828500.0,2.0,142.0,4.6,3122.0,2.0,1.0,0.0,243.0,136.0,1885.0,2.0,-37.8202,145.0409,5.0,11308.0
16671.0,4,0.0,910000.0,2.0,184.0,4.6,3122.0,4.0,2.0,2.0,911.0,136.0,1965.280723201647,2.0,-37.8301,145.0386,5.0,11308.0
23313.0,1,2.0,400000.0,0.0,28.0,4.6,3122.0,1.0,1.0,1.0,0.0,41.0,1950.0,2.0,-37.8155,145.0161,5.0,11308.0
23946.0,4,2.0,1650000.0,7.0,151.0,4.6,3122.0,4.0,2.0,3.0,207.0,180.0,2002.0,2.0,-37.8271,145.0243,5.0,11308.0
16418.0,5,0.0,3950000.0,2.0,142.0,4.6,3122.0,4.0,2.0,3.0,1236.0,340.0,1890.0,2.0,-37.8257,145.0321,5.0,11308.0
14568.0,4,0.0,910000.0,2.0,184.0,4.6,3122.0,4.0,2.0,2.0,613.0,234.0,1890.0,2.0,-37.8146,145.0248,5.0,11308.0
14040.0,2,2.0,587500.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,1099.0,72.0,1965.0,2.0,-37.8271,145.0347,5.0,11308.0
2433.0,2,2.0,560000.0,2.0,347.0,4.6,3122.0,2.0,1.0,1.0,0.0,70.0,2013.0,2.0,-37.8268,145.0344,5.0,11308.0
23205.0,2,2.0,910000.0,2.0,184.0,4.6,3122.0,2.0,1.0,1.0,0.0,97.0,1950.0,2.0,-37.8142,145.0308,5.0,11308.0
13771.0,2,2.0,910000.0,5.0,341.0,4.6,3122.0,2.0,1.0,1.0,1228.0,136.0,1960.0,2.0,-37.8185,145.0236,5.0,11308.0
10847.0,4,0.0,1936000.0,2.0,151.0,4.6,3122.0,4.0,2.0,1.0,218.0,173.0,1890.0,2.0,-37.8142,145.0252,5.0,11308.0
8237.0,5,0.0,4250000.0,0.0,184.0,4.6,3122.0,5.0,4.0,3.0,1275.0,435.0,1930.0,2.0,-37.8291,145.0308,5.0,11308.0
13183.0,5,0.0,3500000.0,7.0,184.0,4.6,3122.0,5.0,1.0,3.0,740.0,5.0,1965.280723201647,2.0,-37.8298,145.0355,5.0,11308.0
23190.0,2,2.0,487500.0,2.0,151.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.814,145.021,5.0,11308.0
21607.0,2,2.0,910000.0,5.0,341.0,4.6,3122.0,2.0,1.0,2.0,0.0,65.0,1970.0,2.0,-37.8225,145.0207,5.0,11308.0
3049.0,3,2.0,630000.0,2.0,142.0,4.6,3122.0,3.0,1.0,1.0,0.0,75.0,1970.0,2.0,-37.8153,145.021,5.0,11308.0
107.0,3,0.0,1560000.0,0.0,142.0,4.6,3122.0,3.0,2.0,0.0,198.0,148.0,1910.0,2.0,-37.8169,145.0234,5.0,11308.0
15653.0,2,0.0,2265000.0,2.0,209.0,4.6,3122.0,2.0,1.0,1.0,460.0,136.0,1965.280723201647,2.0,-37.8173,145.0248,5.0,11308.0
14441.0,3,2.0,840000.0,7.0,347.0,4.6,3122.0,3.0,2.0,2.0,0.0,88.0,2014.0,2.0,-37.8268,145.0344,5.0,11308.0
8020.0,3,0.0,1780000.0,5.0,142.0,4.6,3122.0,3.0,3.0,2.0,88.0,178.0,2011.0,2.0,-37.824,145.0427,5.0,11308.0
2992.0,2,2.0,605000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8268,145.0257,5.0,11308.0
16335.0,4,0.0,910000.0,5.0,142.0,4.6,3122.0,4.0,2.0,2.0,688.0,136.0,1890.0,2.0,-37.8345,145.0426,5.0,11308.0
4583.0,2,2.0,910000.0,5.0,151.0,4.6,3122.0,2.0,1.0,1.0,215.0,136.0,1965.280723201647,2.0,-37.8161,145.0401,5.0,11308.0
24588.0,2,2.0,535000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,1228.0,136.0,1970.0,2.0,-37.8185,145.0236,5.0,11308.0
13907.0,2,2.0,815000.0,0.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,93.0,1940.0,2.0,-37.8184,145.0163,5.0,11308.0
24175.0,3,0.0,910000.0,2.0,151.0,4.6,3122.0,3.0,2.0,1.0,340.0,234.0,1890.0,2.0,-37.818,145.0251,5.0,11308.0
21677.0,3,2.0,1975000.0,7.0,347.0,4.6,3122.0,3.0,2.0,1.0,0.0,196.0,2010.0,2.0,-37.8235,145.029,5.0,11308.0
19597.0,2,2.0,445000.0,0.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1960.0,2.0,-37.8249,145.026,5.0,11308.0
21615.0,2,2.0,910000.0,5.0,341.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8143,145.0322,5.0,11308.0
24811.0,2,2.0,910000.0,5.0,158.0,4.6,3122.0,2.0,1.0,1.0,1595.0,69.0,2008.0,2.0,-37.8226,145.0368,5.0,11308.0
24553.0,2,2.0,663000.0,2.0,184.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8166,145.0163,5.0,11308.0
8916.0,2,2.0,657500.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,728.0,73.0,1965.0,2.0,-37.8177,145.0424,5.0,11308.0
704.0,2,2.0,910000.0,5.0,184.0,4.6,3122.0,2.0,1.0,1.0,0.0,71.0,1930.0,2.0,-37.8308,145.0401,5.0,11308.0
19909.0,4,0.0,5050000.0,7.0,151.0,4.6,3122.0,4.0,4.0,2.0,905.0,373.0,1913.0,2.0,-37.8168,145.0321,5.0,11308.0
10708.0,1,2.0,445000.0,2.0,28.0,4.6,3122.0,1.0,1.0,1.0,0.0,52.0,1970.0,2.0,-37.8261,145.0269,5.0,11308.0
5244.0,2,2.0,750000.0,7.0,142.0,4.6,3122.0,2.0,1.0,1.0,747.0,136.0,2007.0,2.0,-37.8287,145.035,5.0,11308.0
18956.0,3,0.0,1180000.0,2.0,142.0,4.6,3122.0,3.0,1.0,3.0,218.0,92.0,1900.0,2.0,-37.8176,145.0204,5.0,11308.0
19731.0,2,2.0,470000.0,7.0,347.0,4.6,3122.0,2.0,1.0,1.0,0.0,70.0,1970.0,2.0,-37.813,145.0207,5.0,11308.0
23484.0,2,2.0,485000.0,7.0,158.0,4.6,3122.0,2.0,1.0,1.0,0.0,76.0,2005.0,2.0,-37.8226,145.0368,5.0,11308.0
4601.0,1,2.0,290000.0,2.0,28.0,4.6,3122.0,1.0,1.0,1.0,1568.0,136.0,1965.280723201647,2.0,-37.8308,145.034,5.0,11308.0
21405.0,4,0.0,910000.0,2.0,142.0,4.6,3122.0,3.0,1.0,2.0,851.0,225.0,1900.0,2.0,-37.8141,145.0276,5.0,11308.0
18553.0,4,0.0,1800000.0,5.0,219.0,4.6,3122.0,3.0,2.0,4.0,601.0,158.0,1940.0,2.0,-37.839,145.0418,5.0,11308.0
1012.0,3,0.0,910000.0,2.0,184.0,4.6,3122.0,2.0,2.0,4.0,308.0,146.0,1992.0,2.0,-37.828,145.041,5.0,11308.0
2039.0,2,2.0,805000.0,2.0,151.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1970.0,2.0,-37.8235,145.0294,5.0,11308.0
19518.0,3,0.0,1855000.0,2.0,184.0,4.6,3122.0,3.0,1.0,1.0,304.0,125.0,1900.0,2.0,-37.8253,145.0287,5.0,11308.0
11030.0,3,0.0,1377000.0,2.0,142.0,4.6,3122.0,3.0,1.0,2.0,314.0,136.0,1890.0,2.0,-37.8202,145.0404,5.0,11308.0
3875.0,1,2.0,910000.0,8.0,278.0,4.6,3122.0,1.0,1.0,1.0,1595.0,136.0,1965.280723201647,2.0,-37.8226,145.0368,5.0,11308.0
1195.0,2,2.0,665000.0,2.0,142.0,4.6,3122.0,2.0,1.0,3.0,0.0,70.0,1965.0,2.0,-37.8183,145.0194,5.0,11308.0
24742.0,3,2.0,910000.0,2.0,142.0,4.6,3122.0,3.0,2.0,3.0,0.0,100.0,1965.280723201647,2.0,-37.8271,145.0243,5.0,11308.0
1043.0,2,2.0,751000.0,2.0,258.0,4.6,3122.0,2.0,1.0,1.0,711.0,136.0,1965.280723201647,2.0,-37.8144,145.0328,5.0,11308.0
11164.0,3,0.0,1551000.0,2.0,142.0,4.6,3122.0,3.0,1.0,1.0,199.0,103.0,1890.0,2.0,-37.8172,145.0243,5.0,11308.0
24671.0,1,2.0,415000.0,2.0,341.0,4.6,3122.0,1.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8192,145.0221,5.0,11308.0
3833.0,2,2.0,743000.0,2.0,142.0,4.6,3122.0,2.0,1.0,2.0,0.0,136.0,1965.280723201647,2.0,-37.8249,145.0405,5.0,11308.0
17994.0,4,0.0,910000.0,2.0,184.0,4.6,3122.0,4.0,2.0,1.0,371.0,136.0,1890.0,2.0,-37.8184,145.025,5.0,11308.0
23654.0,2,0.0,1535000.0,2.0,158.0,4.6,3122.0,2.0,1.0,0.0,243.0,136.0,1965.280723201647,2.0,-37.8198,145.0245,5.0,11308.0
19673.0,2,2.0,612500.0,2.0,184.0,4.6,3122.0,2.0,1.0,1.0,859.0,71.0,1960.0,2.0,-37.8183,145.0423,5.0,11308.0
20921.0,3,0.0,2410000.0,2.0,142.0,4.6,3122.0,3.0,2.0,0.0,249.0,171.0,1890.0,2.0,-37.8169,145.021,5.0,11308.0
19805.0,2,2.0,690000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,82.0,136.0,1965.280723201647,2.0,-37.818,145.0268,5.0,11308.0
7423.0,2,2.0,695000.0,2.0,142.0,4.6,3122.0,2.0,1.0,1.0,3194.0,136.0,1965.280723201647,2.0,-37.8305,145.0341,5.0,11308.0
1998.0,2,2.0,715000.0,2.0,184.0,4.6,3122.0,2.0,1.0,1.0,0.0,82.0,2001.0,2.0,-37.8142,145.0308,5.0,11308.0
15474.0,3,0.0,2375000.0,7.0,142.0,4.6,3122.0,3.0,2.0,2.0,472.0,136.0,1965.280723201647,2.0,-37.8171,145.0252,5.0,11308.0
24660.0,2,2.0,530000.0,0.0,184.0,4.6,3122.0,2.0,1.0,1.0,593.8109117762043,136.0,1965.280723201647,2.0,-37.826,145.0349,5.0,11308.0
3634.0,3,0.0,1980000.0,2.0,142.0,4.6,3122.0,3.0,2.0,1.0,151.0,136.0,1965.280723201647,2.0,-37.8219,145.0241,5.0,11308.0
25202.0,2,1.0,1055000.0,2.0,142.0,4.6,3122.0,2.0,2.0,1.0,191.0,151.0,1975.0,2.0,-37.813,145.0167,5.0,11308.0
5922.0,4,0.0,1976000.0,2.0,258.0,4.6,3122.0,4.0,2.0,2.0,410.0,275.0,1890.0,2.0,-37.8246,145.026,5.0,11308.0
9245.0,1,2.0,382000.0,5.0,151.0,4.6,3122.0,1.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8339,145.0335,5.0,11308.0
2069.0,1,2.0,499000.0,2.0,151.0,4.6,3122.0,1.0,1.0,1.0,0.0,56.0,1960.0,2.0,-37.8158,145.0342,5.0,11308.0
13891.0,2,2.0,495000.0,2.0,151.0,4.6,3122.0,2.0,1.0,1.0,0.0,85.0,1970.0,2.0,-37.8157,145.0273,5.0,11308.0
25542.0,5,0.0,3750000.0,0.0,184.0,4.6,3122.0,5.0,3.0,2.0,827.0,344.0,1920.0,2.0,-37.8144,145.0279,5.0,11308.0
22611.0,5,0.0,910000.0,2.0,184.0,4.6,3122.0,5.0,2.0,2.0,774.0,270.0,1934.0,2.0,-37.8272,145.0432,5.0,11308.0
15832.0,3,0.0,1400000.0,0.0,142.0,4.6,3122.0,3.0,2.0,1.0,164.0,126.0,1890.0,2.0,-37.8159,145.0219,5.0,11308.0
2509.0,1,2.0,370000.0,0.0,340.0,4.6,3122.0,1.0,1.0,1.0,0.0,44.0,2014.0,2.0,-37.8222,145.0329,5.0,11308.0
4597.0,2,2.0,627500.0,2.0,142.0,4.6,3122.0,2.0,2.0,2.0,0.0,89.0,2000.0,2.0,-37.8213,145.0224,5.0,11308.0
10367.0,2,2.0,710000.0,2.0,142.0,4.6,3122.0,2.0,2.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8264,145.027,5.0,11308.0
14747.0,1,2.0,485000.0,2.0,184.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8264,145.027,5.0,11308.0
14388.0,1,2.0,310000.0,7.0,142.0,4.6,3122.0,1.0,1.0,1.0,0.0,136.0,1965.280723201647,2.0,-37.8216,145.0343,5.0,11308.0
6761.0,3,0.0,3120000.0,2.0,142.0,4.6,3122.0,2.0,1.0,4.0,677.0,136.0,1965.280723201647,2.0,-37.8224,145.0243,5.0,11308.0
13894.0,2,2.0,450000.0,7.0,142.0,4.6,3122.0,2.0,1.0,1.0,0.0,136.0,1970.0,2.0,-37.8186,145.0423,5.0,11308.0
12113.0,3,0.0,2160000.0,2.0,219.0,4.6,3122.0,3.0,2.0,2.0,387.0,136.0,1910.0,2.0,-37.82,145.0421,5.0,11308.0
26115.0,2,0.0,815000.0,5.0,97.0,10.5,3081.0,2.0,1.0,2.0,589.0,120.0,1930.0,0.0,-37.7501,145.0505,0.0,2947.0
8076.0,2,0.0,910000.0,4.0,203.0,10.5,3081.0,2.0,1.0,1.0,713.0,136.0,1965.280723201647,0.0,-37.7531,145.0526,0.0,2947.0
1102.0,3,2.0,910000.0,2.0,142.0,10.5,3081.0,3.0,1.0,2.0,284.0,136.0,1965.280723201647,0.0,-37.7517,145.0533,0.0,2947.0
16520.0,3,0.0,720000.0,2.0,19.0,10.5,3081.0,3.0,1.0,0.0,505.0,136.0,1965.280723201647,0.0,-37.7375,145.0555,0.0,2947.0
